,actual,predicted
4138,1,0
4139,1,1
4140,1,1
4141,1,1
4142,1,0
4143,1,1
4144,1,1
4145,1,1
4146,1,1
4147,1,1
4148,1,1
4149,1,1
4150,1,1
4151,1,0
4152,1,1
4153,1,1
4154,1,1
4155,1,1
4156,1,1
4157,1,1
4158,1,1
4159,1,0
4160,1,1
4161,1,0
4162,1,1
4163,1,1
4164,1,1
4165,1,0
4166,1,1
4167,1,1
4168,1,1
4169,1,1
4170,1,0
4171,1,0
4172,1,1
4173,1,1
4174,1,1
4175,1,1
4176,1,1
4177,1,0
4178,1,1
4179,1,1
4180,1,1
4181,1,1
4182,1,1
4183,1,1
4184,1,1
4185,1,1
4186,1,0
4187,1,1
4188,1,1
4189,1,1
4190,1,1
4191,1,1
4192,1,1
4193,1,0
4194,1,1
4195,1,1
4196,1,1
4197,1,1
4198,1,1
4199,1,1
4200,1,1
4201,1,1
4202,1,0
4203,1,0
4204,1,0
4205,1,1
4206,1,1
4207,1,1
4208,1,0
4209,1,1
4210,1,1
4211,1,0
4212,1,1
4213,1,0
4214,1,1
4215,1,1
4216,1,1
4217,1,1
4218,1,1
4219,1,1
4220,1,1
4221,1,1
4222,1,1
4223,1,0
4224,1,1
4225,1,1
4226,1,1
4227,1,1
4228,1,1
4229,1,0
4230,1,0
4231,1,1
4232,1,1
4233,1,1
4234,1,0
4235,1,1
4236,1,1
4237,1,0
4238,1,0
4239,1,0
4240,1,1
4241,1,0
4242,1,1
4243,1,1
4244,1,1
4245,1,0
4246,1,1
4247,1,1
4248,1,1
4249,1,1
4250,1,1
4251,1,0
4252,1,1
4253,1,1
4254,1,1
4255,1,1
4256,1,1
4257,1,1
4258,1,0
4259,1,1
4260,1,1
4261,1,1
4262,1,0
4263,1,0
4264,1,1
4265,1,1
4266,1,1
4267,1,1
4268,1,1
4269,1,1
4270,1,1
4271,1,1
4272,1,0
4273,1,1
4274,1,1
4275,1,0
4276,1,1
4277,1,1
4278,1,1
4279,1,1
4280,1,1
4281,1,1
4282,1,1
4283,1,1
4284,1,0
4285,1,1
4286,1,1
4287,1,1
4288,1,1
4289,1,1
4290,1,0
4291,1,1
4292,1,1
4293,1,0
4294,1,1
4295,1,1
4296,1,0
4297,1,1
4298,1,1
4299,1,0
4300,1,1
4301,1,1
4302,1,1
4303,1,1
4304,1,1
4305,1,1
4306,1,1
4307,1,1
4308,1,1
4309,1,1
4310,1,1
4311,1,1
4312,1,1
4313,1,1
4314,1,1
4315,1,1
4316,1,1
4317,1,0
4318,1,1
4319,1,0
4320,1,1
4321,1,0
4322,1,1
4323,1,1
4324,1,1
4325,1,0
4326,1,1
4327,1,1
4328,1,0
4329,1,1
4330,1,1
4331,1,1
4332,1,0
4333,1,1
4334,1,1
4335,1,1
4336,1,0
4337,1,1
4338,1,0
4339,1,1
4340,1,1
4341,1,1
4342,1,0
4343,1,0
4344,1,0
4345,1,1
4346,1,1
4347,1,1
4348,1,1
4349,1,1
4350,1,1
4351,1,1
4352,1,0
4353,1,0
4354,1,1
4355,1,1
4356,1,0
4357,1,0
4358,1,1
4359,1,1
4360,1,1
4361,1,1
4362,1,1
4363,1,1
4364,1,1
4365,1,0
4366,1,1
4367,1,1
4368,1,1
4369,1,1
4370,1,1
4371,1,1
4372,1,0
4373,1,1
4374,1,1
4375,1,1
4376,1,0
4377,1,0
4378,1,0
4379,1,1
4380,1,1
4381,1,1
4382,1,1
4383,1,1
4384,1,1
4385,1,0
4386,1,1
4387,1,1
4388,1,1
4389,1,1
4390,1,1
4391,1,1
4392,1,0
4393,1,1
4394,1,0
4395,1,0
4396,1,1
4397,1,1
4398,1,1
4399,1,1
4400,1,1
4401,1,0
4402,1,0
4403,1,0
4404,1,1
4405,1,1
4406,1,1
4407,1,1
4408,1,1
4409,1,0
4410,1,1
4411,1,0
4412,1,1
4413,1,0
4414,1,0
4415,1,1
4416,1,0
4417,1,1
4418,1,1
4419,1,1
4420,1,1
4421,1,1
4422,1,0
4423,1,1
4424,1,1
4425,1,1
4426,1,1
4427,1,1
4428,1,1
4429,1,1
4430,1,1
4431,1,0
4432,1,1
4433,1,1
4434,1,1
4435,1,1
4436,1,1
4437,1,0
4438,1,0
4439,1,0
4440,1,0
4441,1,0
4442,1,0
4443,1,0
4444,1,0
4445,1,0
4446,1,0
4447,1,1
4448,1,1
4449,1,1
4450,1,0
4451,1,1
4452,1,0
4453,1,0
4454,1,1
4455,1,1
4456,1,0
4457,1,1
4458,1,1
4459,1,1
4460,1,0
4461,1,0
4462,1,0
4463,1,0
4464,1,1
4465,1,1
4466,1,1
4467,1,1
4468,1,0
4469,1,1
4470,1,0
4471,1,1
4472,1,0
4473,1,1
4474,1,0
4475,1,1
4476,1,1
4477,1,1
4478,1,0
4479,1,0
4480,1,0
4481,1,1
4482,1,0
4483,1,1
4484,1,0
4485,1,0
4486,1,0
4487,1,0
4488,1,1
4489,1,1
4490,1,1
4491,1,1
4492,1,1
4493,1,0
4494,1,1
4495,1,1
4496,1,1
4497,1,0
4498,1,1
4499,1,0
4500,1,0
4501,1,1
4502,1,0
4503,1,1
4504,1,1
4505,1,1
4506,1,0
4507,1,0
4508,1,0
4509,1,1
4510,1,1
4511,1,0
4512,1,1
4513,1,0
4514,1,0
4515,1,1
4516,1,1
4517,1,0
4518,1,1
4519,1,0
4520,1,1
4521,1,1
4522,1,1
4523,1,1
4524,1,1
4525,1,0
4526,1,1
4527,1,1
4528,1,1
4529,1,1
4530,1,0
4531,1,1
4532,1,1
4533,1,0
4534,1,0
4535,1,0
4536,1,1
4537,1,0
4538,1,0
4539,1,1
4540,1,0
4541,1,1
4542,1,0
4543,1,1
4544,1,1
4545,1,0
4546,1,0
4547,1,1
4548,1,1
4549,1,0
4550,1,0
4551,1,0
4552,1,0
4553,1,0
4554,1,1
4555,1,0
4556,1,0
4557,1,0
4558,1,0
4559,1,1
4560,1,1
4561,1,0
4562,1,1
4563,1,1
4564,1,1
4565,1,1
4566,1,1
4567,1,1
4568,1,0
4569,1,1
4570,1,0
4571,1,1
4572,1,1
4573,1,1
4574,1,1
4575,1,1
4576,1,1
4577,1,1
4578,1,1
4579,1,1
4580,1,0
4581,1,1
4582,1,1
4583,1,0
4584,1,1
4585,1,1
4586,1,1
4587,1,0
4588,1,1
4589,1,1
4590,1,1
4591,1,1
4592,1,1
4593,1,1
4594,1,1
4595,1,1
4596,1,1
4597,1,0
4598,1,1
4599,1,1
4600,1,1
4601,1,1
4602,1,0
4603,1,1
4604,1,1
4605,1,1
4606,1,1
4607,1,1
4608,1,1
4609,1,1
4610,1,0
4611,1,0
4612,1,0
4613,1,0
4614,1,0
4615,1,0
4616,1,1
4617,1,1
4618,1,0
4619,1,0
4620,1,0
4621,1,1
4622,1,0
4623,1,0
4624,1,1
4625,1,1
4626,1,1
4627,1,1
4628,1,1
4629,1,1
4630,1,1
4631,1,0
4632,1,1
4633,1,1
4634,1,0
4635,1,1
4636,1,1
4637,1,0
4638,1,1
4639,1,1
4640,1,1
4641,1,1
4642,1,1
4643,1,1
4644,1,0
4645,1,1
4646,1,1
4647,1,1
4648,1,1
4649,1,1
4650,1,1
4651,1,1
4652,1,0
4653,1,0
4654,1,1
4655,1,0
4656,1,1
4657,1,1
4658,1,0
4659,1,1
4660,1,1
4661,1,1
4662,1,1
4663,1,1
4664,1,1
4665,1,1
4666,1,1
4667,1,1
4668,1,0
4669,1,1
4670,1,0
4671,1,1
4672,1,1
4673,1,1
4674,1,0
4675,1,1
4676,1,1
4677,1,0
4678,1,1
4679,1,0
4680,1,1
4681,1,0
4682,1,0
4683,1,0
4684,1,0
4685,1,0
4686,1,1
4687,1,0
4688,1,0
4689,1,0
4690,1,1
4691,1,1
4692,1,1
4693,1,0
4694,1,0
4695,1,0
4696,1,1
4697,1,1
4698,1,1
4699,1,1
4700,1,0
4701,1,1
4702,1,1
4703,1,1
4704,1,1
4705,1,1
4706,1,1
4707,1,1
4708,1,1
4709,1,0
4710,1,0
4711,1,1
4712,1,1
4713,1,1
4714,1,1
4715,1,0
4716,1,0
4717,1,1
4718,1,0
4719,1,1
4720,1,1
4721,1,0
4722,1,0
4723,1,1
4724,1,1
4725,1,1
4726,1,0
4727,1,0
4728,1,1
4729,1,1
4730,1,1
4731,1,1
4732,1,1
4733,1,1
4734,1,1
4735,1,0
4736,1,1
4737,1,1
4738,1,1
4739,1,1
4740,1,0
4741,1,1
4742,1,0
4743,1,1
4744,1,1
4745,1,1
4746,1,1
4747,1,1
4748,1,1
4749,1,0
4750,1,1
4751,1,1
4752,1,0
4753,1,1
4754,1,1
4755,1,1
4756,1,1
4757,1,1
4758,1,1
4759,1,0
4760,1,1
4761,1,1
4762,1,1
4763,1,1
4764,1,1
4765,1,1
4766,1,1
4767,1,0
4768,1,1
4769,1,1
4770,1,0
4771,1,1
4772,1,1
4773,1,1
4774,1,1
4775,1,0
4776,1,1
4777,1,0
4778,1,0
4779,1,0
4780,1,0
4781,1,1
4782,1,0
4783,1,0
4784,1,1
4785,1,0
4786,1,1
4787,1,1
4788,1,1
4789,1,1
4790,1,1
4791,1,0
4792,1,1
4793,1,0
4794,1,1
4795,1,1
4796,1,1
4797,1,1
4798,1,1
4799,1,1
4800,1,1
4801,1,0
4802,1,1
4803,1,1
4804,1,1
4805,1,0
4806,1,1
4807,1,1
4808,1,1
4809,1,0
4810,1,1
4811,1,1
4812,1,1
4813,1,0
4814,1,0
4815,1,1
4816,1,0
4817,1,0
4818,1,0
4819,1,0
4820,1,0
4821,1,1
4822,1,1
4823,1,1
4824,1,0
4825,1,1
4826,1,1
4827,1,1
4828,1,1
4829,1,1
4830,1,0
4831,1,0
4832,1,0
4833,1,1
4834,1,1
4835,1,1
4836,1,1
4837,1,1
4838,1,0
4839,1,1
4840,1,1
4841,1,1
4842,1,0
4843,1,0
4844,1,1
4845,1,1
4846,1,1
4847,1,1
4848,1,1
4849,1,1
4850,1,1
4851,1,0
4852,1,0
4853,1,1
4854,1,1
4855,1,1
4856,1,1
4857,1,1
4858,1,1
4859,1,1
4860,1,0
4861,1,1
4862,1,0
4863,1,1
4864,1,1
4865,1,0
4866,1,1
4867,1,1
4868,1,1
4869,1,1
4870,1,0
4871,1,0
4872,1,1
4873,1,1
4874,1,0
4875,1,1
4876,1,1
4877,1,1
4878,1,1
4879,1,1
4880,1,1
4881,1,1
4882,1,1
4883,1,0
4884,1,1
4885,1,1
4886,1,1
4887,1,1
4888,1,1
4889,1,0
4890,1,0
4891,1,1
4892,1,0
4893,1,1
4894,1,1
4895,1,1
4896,1,1
4897,1,1
4898,1,0
4899,1,0
4900,1,0
4901,1,0
4902,1,0
4903,1,1
4904,1,0
4905,1,1
4906,1,1
4907,1,1
4908,1,0
4909,1,1
4910,1,1
4911,1,0
4912,1,0
4913,1,1
4914,1,0
4915,1,0
4916,1,0
4917,1,0
4918,1,1
4919,1,1
4920,1,0
4921,1,0
4922,1,0
4923,1,1
4924,1,1
4925,1,1
4926,1,0
4927,1,1
4928,1,1
4929,1,1
4930,1,1
4931,1,1
4932,1,1
4933,1,0
4934,1,1
4935,1,1
4936,1,1
4937,1,0
4938,1,0
4939,1,1
4940,1,0
4941,1,0
4942,1,1
4943,1,1
4944,1,1
4945,1,1
4946,1,1
4947,1,0
4948,1,0
4949,1,1
4950,1,0
4951,1,0
4952,1,0
4953,1,1
4954,1,1
4955,1,1
4956,1,0
4957,1,0
4958,1,0
4959,1,0
4960,1,0
4961,1,1
4962,1,0
4963,1,0
4964,1,0
4965,1,1
4966,1,1
4967,1,1
4968,1,1
4969,1,1
4970,1,1
4971,1,1
4972,1,1
4973,1,1
4974,1,1
4975,1,1
4976,1,1
4977,1,1
4978,1,1
4979,1,1
4980,1,1
4981,1,1
4982,1,1
4983,1,1
4984,1,1
4985,1,1
4986,1,1
4987,1,0
4988,1,0
4989,1,1
4990,1,1
4991,1,0
4992,1,1
4993,1,1
4994,1,1
4995,1,1
4996,1,1
4997,1,1
4998,1,0
4999,1,1
5000,1,1
5001,1,1
5002,1,0
5003,1,0
5004,1,1
5005,1,0
5006,1,1
5007,1,1
5008,1,0
5009,1,1
5010,1,1
5011,1,1
5012,1,1
5013,1,1
5014,1,1
5015,1,1
5016,1,0
5017,1,1
5018,1,1
5019,1,1
5020,1,0
5021,1,0
5022,1,1
5023,1,1
5024,1,1
5025,1,1
5026,1,1
5027,1,1
5028,1,1
5029,1,1
5030,1,1
5031,1,1
5032,1,0
5033,1,0
5034,1,0
5035,1,0
5036,1,1
5037,1,1
5038,1,1
5039,1,0
5040,1,1
5041,1,0
5042,1,0
5043,1,1
5044,1,1
5045,1,1
5046,1,0
5047,1,1
5048,1,1
5049,1,0
5050,1,0
5051,1,1
5052,1,0
5053,1,0
5054,1,0
5055,1,1
5056,1,1
5057,1,1
5058,1,1
5059,1,0
5060,1,1
5061,1,1
5062,1,0
5063,1,1
5064,1,1
5065,1,1
5066,1,1
5067,1,0
5068,1,1
5069,1,1
5070,1,0
5071,1,1
5072,1,0
5073,1,1
5074,1,1
5075,1,0
5076,1,1
5077,1,1
5078,1,0
5079,1,0
5080,1,1
5081,1,0
5082,1,0
5083,1,0
5084,1,1
5085,1,0
5086,1,1
5087,1,0
5088,1,0
5089,1,1
5090,1,0
5091,1,1
5092,1,1
5093,1,1
5094,1,0
5095,1,1
5096,1,1
5097,1,1
5098,1,1
5099,1,1
5100,1,1
5101,1,1
5102,1,0
5103,1,1
5104,1,1
5105,1,1
5106,1,1
5107,1,1
5108,1,1
5109,1,1
5110,1,0
5111,1,1
5112,1,0
5113,1,0
5114,1,0
5115,1,1
5116,1,0
5117,1,1
5118,1,1
5119,1,1
5120,1,1
5121,1,1
5122,1,1
5123,1,1
5124,1,1
5125,1,1
5126,1,1
5127,1,0
5128,1,1
5129,1,1
5130,1,1
5131,1,0
5132,1,1
5133,1,1
5134,1,1
5135,1,0
5136,1,0
5137,1,1
5138,1,0
5139,1,0
5140,1,1
5141,1,1
5142,1,1
5143,1,1
5144,1,1
5145,1,1
5146,1,1
5147,1,1
5148,1,1
5149,1,1
5150,1,1
5151,1,1
5152,1,1
5153,1,0
5154,1,1
5155,1,0
5156,1,0
5157,1,1
5158,1,0
5159,1,0
5160,1,0
5161,1,1
5162,1,0
5163,1,0
5164,1,0
5165,1,0
5166,1,0
5167,1,0
5168,1,0
5169,1,0
5170,1,0
5171,1,0
5172,1,0
5173,1,1
5174,1,1
5175,1,1
5176,1,1
5177,1,1
5178,1,0
5179,1,1
5180,1,1
5181,1,0
5182,1,0
5183,1,0
5184,1,0
5185,1,1
5186,1,1
5187,1,1
5188,1,1
5189,1,0
5190,1,1
5191,1,1
5192,1,1
5193,1,0
5194,1,1
5195,1,1
5196,1,1
5197,1,1
5198,1,1
5199,1,0
5200,1,1
5201,1,1
5202,1,1
5203,1,0
5204,1,1
5205,1,1
5206,1,0
5207,1,1
5208,1,1
5209,1,1
5210,1,0
5211,1,1
5212,1,1
5213,1,1
5214,1,0
5215,1,1
5216,1,1
5217,1,1
5218,1,1
5219,1,1
5220,1,1
5221,1,0
5222,1,1
5223,1,0
5224,1,1
5225,1,1
5226,1,1
5227,1,1
5228,1,1
5229,1,1
5230,1,1
5231,1,1
5232,1,1
5233,1,1
5234,1,0
5235,1,0
5236,1,1
5237,1,0
5238,1,0
5239,1,1
5240,1,1
5241,1,1
5242,1,1
5243,1,1
5244,1,1
5245,1,0
5246,1,0
5247,1,1
5248,1,1
5249,1,1
5250,1,1
5251,1,0
5252,1,1
5253,1,0
5254,1,1
5255,1,1
5256,1,1
5257,1,1
5258,1,1
5259,1,1
5260,1,1
5261,1,0
5262,1,1
5263,1,1
5264,1,1
5265,1,1
5266,1,1
5267,1,0
5268,1,0
5269,1,1
5270,1,0
5271,1,0
5272,1,0
5273,1,1
5274,1,1
5275,1,0
5276,1,1
5277,1,0
5278,1,0
5279,1,1
5280,1,1
5281,1,1
5282,1,1
5283,1,1
5284,1,1
5285,1,1
5286,1,0
5287,1,1
5288,1,1
5289,1,1
5290,1,1
5291,1,0
5292,1,1
5293,1,0
5294,1,1
5295,1,1
5296,1,1
5297,1,0
5298,1,1
5299,1,1
5300,1,1
5301,1,1
5302,1,1
5303,1,1
5304,1,1
5305,1,0
5306,1,1
5307,1,1
5308,1,1
5309,1,0
5310,1,1
5311,1,1
5312,1,1
5313,1,0
5314,1,1
5315,1,1
5316,1,1
5317,1,1
5318,1,1
5319,1,1
5320,1,1
5321,1,1
5322,1,1
5323,1,1
5324,1,1
5325,1,0
5326,1,1
5327,1,0
5328,1,1
5329,1,1
5330,1,1
5331,1,1
5332,1,1
5333,1,1
5334,1,0
5335,1,0
5336,1,1
5337,1,1
5338,1,1
5339,1,1
5340,1,1
5341,1,1
5342,1,1
5343,1,1
5344,1,1
5345,1,1
5346,1,1
5347,1,1
5348,1,1
5349,1,1
5350,1,0
5351,1,1
5352,1,1
5353,1,1
5354,1,1
5355,1,0
5356,1,1
5357,1,1
5358,1,1
5359,1,0
5360,1,0
5361,1,0
5362,1,0
5363,1,1
5364,1,1
5365,1,1
5366,1,1
5367,1,1
5368,1,1
5369,1,1
5370,1,1
5371,1,1
5372,1,0
5373,1,1
5374,1,0
5375,1,1
5376,1,0
5377,1,0
5378,1,0
5379,1,1
5380,1,1
5381,1,0
5382,1,1
5383,1,1
5384,1,0
5385,1,1
5386,1,1
5387,1,1
5388,1,1
5389,1,1
5390,1,1
5391,1,1
5392,1,1
5393,1,1
5394,1,1
5395,1,0
5396,1,0
5397,1,1
5398,1,1
5399,1,0
5400,1,0
5401,1,1
5402,1,0
5403,1,0
5404,1,0
5405,1,0
5406,1,0
5407,1,0
5408,1,0
5409,1,1
5410,1,1
5411,1,1
5412,1,1
5413,1,1
5414,1,0
5415,1,1
5416,1,1
5417,1,1
5418,1,1
5419,1,1
5420,1,1
5421,1,1
5422,1,1
5423,1,0
5424,1,0
5425,1,1
5426,1,0
5427,1,1
5428,1,0
5429,1,1
5430,1,1
5431,1,1
5432,1,1
5433,1,1
5434,1,1
5435,1,0
5436,1,0
5437,1,1
5438,1,1
5439,1,0
5440,1,1
5441,1,1
5442,1,0
5443,1,0
5444,1,1
5445,1,0
5446,1,1
5447,1,0
5448,1,0
5449,1,0
5450,1,1
5451,1,0
5452,1,1
5453,1,1
5454,1,1
5455,1,0
5456,1,0
5457,1,1
5458,1,1
5459,1,1
5460,1,1
5461,1,1
5462,1,1
5463,1,0
5464,1,0
5465,1,1
5466,1,1
5467,1,1
5468,1,1
5469,1,1
5470,1,1
5471,1,1
5472,1,1
5473,1,1
5474,1,0
5475,1,1
5476,1,0
5477,1,1
5478,1,0
5479,1,1
5480,1,1
5481,1,1
5482,1,1
5483,1,1
5484,1,0
5485,1,1
5486,1,0
5487,1,1
5488,1,1
5489,1,0
5490,1,1
5491,1,1
5492,1,0
5493,1,1
5494,1,0
5495,1,1
5496,1,1
5497,1,1
5498,1,1
5499,1,0
5500,1,0
5501,1,0
5502,1,0
5503,1,0
5504,1,0
5505,1,0
5506,1,0
5507,1,1
5508,1,1
5509,1,1
5510,1,1
5511,1,0
5512,1,0
5513,1,1
5514,1,0
5515,1,1
5516,1,1
5517,1,1
5518,1,0
5519,1,1
5520,1,1
5521,1,0
5522,1,0
5523,1,0
5524,1,0
5525,1,0
5526,1,0
5527,1,1
5528,1,1
5529,1,0
5530,1,0
5531,1,1
5532,1,0
5533,1,0
5534,1,1
5535,1,0
5536,1,1
5537,1,0
5538,1,1
5539,1,1
5540,1,1
5541,1,0
5542,1,1
5543,1,1
5544,1,1
5545,1,1
5546,1,1
5547,1,0
5548,1,1
5549,1,1
5550,1,1
5551,1,0
5552,1,1
5553,1,1
5554,1,0
5555,1,1
5556,1,0
5557,1,1
5558,1,1
5559,1,1
5560,1,1
5561,1,1
5562,1,1
5563,1,1
5564,1,0
5565,1,1
5566,1,1
5567,1,1
5568,1,1
5569,1,1
5570,1,1
5571,1,0
5572,1,1
5573,1,1
5574,1,1
5575,1,1
5576,1,1
5577,1,1
5578,1,1
5579,1,1
5580,1,1
5581,1,1
5582,1,0
5583,1,1
5584,1,0
5585,1,0
5586,1,1
5587,1,1
5588,1,0
5589,1,1
5590,1,0
5591,1,0
5592,1,1
5593,1,1
5594,1,1
5595,1,1
5596,1,1
5597,1,1
5598,1,1
5599,1,1
5600,1,1
5601,1,0
5602,1,1
5603,1,1
5604,1,1
5605,1,0
5606,1,1
5607,1,0
5608,1,1
5609,1,1
5610,1,1
5611,1,1
5612,1,1
5613,1,1
5614,1,0
5615,1,1
5616,1,1
5617,1,1
5618,1,0
5619,1,0
5620,1,0
5621,1,1
5622,1,1
5623,1,1
5624,1,0
5625,1,1
5626,1,1
5627,1,0
5628,1,1
5629,1,0
5630,1,1
5631,1,1
5632,1,1
5633,1,1
5634,1,1
5635,1,1
5636,1,1
5637,1,1
5638,1,0
5639,1,1
5640,1,1
5641,1,1
5642,1,1
5643,1,1
5644,1,1
5645,1,1
5646,1,1
5647,1,1
5648,1,0
5649,1,1
5650,1,0
5651,1,1
5652,1,1
5653,1,1
5654,1,0
5655,1,1
5656,1,1
5657,1,1
5658,1,0
5659,1,0
5660,1,0
5661,1,1
5662,1,1
5663,1,0
5664,1,1
5665,1,1
5666,1,1
5667,1,1
5668,1,1
5669,1,1
5670,1,0
5671,1,1
5672,1,0
5673,1,0
5674,1,1
5675,1,1
5676,1,0
5677,1,0
5678,1,0
5679,1,1
5680,1,1
5681,1,1
5682,1,1
5683,1,0
5684,1,0
5685,1,0
5686,1,0
5687,1,0
5688,1,1
5689,1,1
5690,1,0
5691,1,0
5692,1,0
5693,1,0
5694,1,0
5695,1,1
5696,1,0
5697,1,1
5698,1,0
5699,1,0
5700,1,1
5701,1,1
5702,1,0
5703,1,0
5704,1,1
5705,1,1
5706,1,1
5707,1,0
5708,1,1
5709,1,1
5710,1,0
5711,1,0
5712,1,0
5713,1,0
5714,1,0
5715,1,1
5716,1,1
5717,1,1
5718,1,1
5719,1,1
5720,1,1
5721,1,1
5722,1,0
5723,1,0
5724,1,1
5725,1,1
5726,1,1
5727,1,1
5728,1,0
5729,1,1
5730,1,1
5731,1,1
5732,1,1
5733,1,0
5734,1,1
5735,1,1
5736,1,1
5737,1,0
5738,1,1
5739,1,1
5740,1,1
5741,1,1
5742,1,1
5743,1,1
5744,1,1
5745,1,1
5746,1,1
5747,1,1
5748,1,0
5749,1,1
5750,1,1
5751,1,1
5752,1,1
5753,1,1
5754,1,1
5755,1,1
5756,1,1
5757,1,1
5758,1,1
5759,1,1
5760,1,1
5761,1,1
5762,1,1
5763,1,1
5764,1,0
5765,1,1
5766,1,1
5767,1,0
5768,1,1
5769,1,1
5770,1,0
5771,1,1
5772,1,0
5773,1,1
5774,1,1
5775,1,1
5776,1,1
5777,1,1
5778,1,1
5779,1,1
5780,1,0
5781,1,1
5782,1,0
5783,1,0
5784,1,1
5785,1,0
5786,1,1
5787,1,1
5788,1,0
5789,1,0
5790,1,1
5791,1,0
5792,1,0
5793,1,0
5794,1,0
5795,1,0
5796,1,1
5797,1,1
5798,1,0
5799,1,0
5800,1,0
5801,1,1
5802,1,1
5803,1,1
5804,1,0
5805,1,1
5806,1,1
5807,1,0
5808,1,0
5809,1,1
5810,1,1
5811,1,1
5812,1,0
5813,1,1
5814,1,1
5815,1,1
5816,1,1
5817,1,1
5818,1,1
5819,1,0
5820,1,1
5821,1,1
5822,1,0
5823,1,0
5824,1,1
5825,1,1
5826,1,0
5827,1,1
5828,1,1
5829,1,1
5830,1,0
5831,1,0
5832,1,1
5833,1,1
5834,1,1
5835,1,1
5836,1,0
5837,1,1
5838,1,0
5839,1,1
5840,1,1
5841,1,1
5842,1,0
5843,1,1
5844,1,1
5845,1,0
5846,1,1
5847,1,1
5848,1,1
5849,1,0
5850,1,0
5851,1,0
5852,1,0
5853,1,1
5854,1,1
5855,1,1
5856,1,1
5857,1,1
5858,1,1
5859,1,1
5860,1,1
5861,1,1
5862,1,1
5863,1,0
5864,1,1
5865,1,1
5866,1,1
5867,1,1
5868,1,1
5869,1,1
5870,1,1
5871,1,1
5872,1,1
5873,1,1
5874,1,1
5875,1,1
5876,1,1
5877,1,0
5878,1,1
5879,1,1
5880,1,1
5881,1,1
5882,1,0
5883,1,0
5884,1,0
5885,1,0
5886,1,1
5887,1,0
5888,1,1
5889,1,1
5890,1,1
5891,1,1
5892,1,1
5893,1,1
5894,1,1
5895,1,1
5896,1,0
5897,1,0
5898,1,1
5899,1,1
5900,1,1
5901,1,1
5902,1,1
5903,1,1
5904,1,1
5905,1,1
5906,1,1
5907,1,0
5908,1,1
5909,1,1
5910,1,0
5911,1,1
5912,1,0
5913,1,1
5914,1,1
5915,1,0
5916,1,1
5917,1,1
5918,1,1
5919,1,1
5920,1,1
5921,1,1
5922,1,1
5923,1,0
5924,1,1
5925,1,1
5926,1,1
5927,1,1
5928,1,1
5929,1,1
5930,1,1
5931,1,1
5932,1,1
5933,1,1
5934,1,1
5935,1,1
5936,1,1
5937,1,1
5938,1,0
5939,1,1
5940,1,1
5941,1,1
5942,1,0
5943,1,0
5944,1,0
5945,1,0
5946,1,1
5947,1,1
5948,1,1
5949,1,0
5950,1,1
5951,1,1
5952,1,1
5953,1,1
5954,1,1
5955,1,1
5956,1,1
5957,1,1
5958,1,1
5959,1,1
5960,1,1
5961,1,1
5962,1,1
5963,1,1
5964,1,1
5965,1,1
5966,1,1
5967,1,0
5968,1,1
5969,1,1
5970,1,0
5971,1,1
5972,1,0
5973,1,1
5974,1,1
5975,1,1
5976,1,0
5977,1,1
5978,1,1
5979,1,1
5980,1,1
5981,1,1
5982,1,0
5983,1,1
5984,1,1
5985,1,1
5986,1,0
5987,1,0
5988,1,1
5989,1,1
5990,1,1
5991,1,1
5992,1,1
5993,1,1
5994,1,1
5995,1,1
5996,1,1
5997,1,1
5998,1,1
5999,1,1
6000,1,1
6001,1,1
6002,1,1
6003,1,1
6004,1,1
6005,1,1
6006,1,0
6007,1,1
6008,1,1
6009,1,1
6010,1,0
6011,1,1
6012,1,0
6013,1,1
6014,1,1
6015,1,1
6016,1,1
6017,1,1
6018,1,1
6019,1,1
6020,1,1
6021,1,1
6022,1,1
6023,1,1
6024,1,1
6025,1,1
6026,1,1
6027,1,1
6028,1,1
6029,1,1
6030,1,0
6031,1,0
6032,1,1
6033,1,1
6034,1,1
6035,1,0
6036,1,1
6037,1,1
6038,1,1
6039,1,1
6040,1,1
6041,1,1
6042,1,1
6043,1,1
6044,1,1
6045,1,1
6046,1,0
6047,1,1
6048,1,1
6049,1,1
6050,1,1
6051,1,1
6052,1,0
6053,1,1
6054,1,1
6055,1,1
6056,1,1
6057,1,1
6058,1,1
6059,1,1
6060,1,1
6061,1,0
6062,1,1
6063,1,1
6064,1,1
6065,1,1
6066,1,1
6067,1,0
6068,1,0
6069,1,0
6070,1,0
6071,1,0
6072,1,1
6073,1,1
6074,1,1
6075,1,0
6076,1,1
6077,1,1
6078,1,1
6079,1,1
6080,1,1
6081,1,1
6082,1,0
6083,1,1
6084,1,0
6085,1,0
6086,1,0
6087,1,1
6088,1,1
6089,1,1
6090,1,0
6091,1,0
6092,1,1
6093,1,0
6094,1,1
6095,1,0
6096,1,1
6097,1,0
6098,1,0
6099,1,1
6100,1,1
6101,1,1
6102,1,0
6103,1,1
6104,1,1
6105,1,0
6106,1,0
6107,1,1
6108,1,0
6109,1,1
6110,1,0
6111,1,0
6112,1,0
6113,1,1
6114,1,1
6115,1,0
6116,1,0
6117,1,0
6118,1,1
6119,1,1
6120,1,1
6121,1,0
6122,1,1
6123,1,1
6124,1,1
6125,1,1
6126,1,0
6127,1,0
6128,1,1
6129,1,1
6130,1,1
6131,1,1
6132,1,1
6133,1,0
6134,1,1
6135,1,1
